歌手,歌名,链接
梶原正裕,ダ.カーポII~あさきゆめみし君と~ (PC9801-26k Ver.),https://rapzh.com/songs/4483025
梶原正裕,Sentimental Soldier [ACT 2]【OPN版】,https://rapzh.com/songs/2837125
梶原正裕,涙の子守歌~After~ [ACT 5 End Visual 4]【OPN版】,https://rapzh.com/songs/2837137
梶原正裕,涙の子守唄~After~ [ACT 5 End Visual 4]【OPNA版】,https://rapzh.com/songs/2837175
梶原正裕,Tears in Battle [ACT 6-2]【OPNA版】,https://rapzh.com/songs/2837178
梶原正裕,ダ.カーポ~第2ボタンの誓い~ (MSX Ver.),https://rapzh.com/songs/4483018
梶原正裕,White Season (PC8801mkIISR Ver.),https://rapzh.com/songs/4483021
梶原正裕,楽しいイベントI,https://rapzh.com/songs/7242569
梶原正裕,雨上がりの空に,https://rapzh.com/songs/7700694
梶原正裕,ステータス入力,https://rapzh.com/songs/7859599
梶原正裕,メインテーマ,https://rapzh.com/songs/7859640
梶原正裕,娘の行く末,https://rapzh.com/songs/10707082
梶原正裕,春のテーマII,https://rapzh.com/songs/11922730
梶原正裕,夏のテーマII,https://rapzh.com/songs/11922731
梶原正裕,秋のテーマII,https://rapzh.com/songs/11922732
梶原正裕,冬のテーマII,https://rapzh.com/songs/11922733
WH宇恒,侠风传,https://rapzh.com/songs/4943161
WH宇恒,飞花调（ft.五音Jw）,https://rapzh.com/songs/4943347
WH宇恒,人间如约,https://rapzh.com/songs/4947010
WH宇恒,星空（翻自 五月天）,https://rapzh.com/songs/4983727
WH宇恒,泠泠,https://rapzh.com/songs/5158530
WH宇恒,泠泠·2018银临生贺,https://rapzh.com/songs/5158533
WH宇恒,踏歌逐梦,https://rapzh.com/songs/5158848
WH宇恒,踏海平山（秦时明月同人歌）,https://rapzh.com/songs/5622620
WH宇恒,曙光,https://rapzh.com/songs/5765871
WH宇恒,踏歌逐梦,https://rapzh.com/songs/5768626
WH宇恒,九州.虎牙枪魂 (Reborn),https://rapzh.com/songs/5779319
WH宇恒,【九州同人】甚嚣九州（独唱版）,https://rapzh.com/songs/5779398
WH宇恒,九州·虎牙枪魂,https://rapzh.com/songs/5779418
WH宇恒,成灰,https://rapzh.com/songs/5779474
WH宇恒,听雪问剑【幻音出品】,https://rapzh.com/songs/6003060
WH宇恒,Try Everything【男声中文版】（Cover Shakira）,https://rapzh.com/songs/6040743
WH宇恒,踏歌逐梦,https://rapzh.com/songs/6066387
WH宇恒,【镇魂同人】惊鸿,https://rapzh.com/songs/6373129
WH宇恒,【恒星纪·天枢】命运之章,https://rapzh.com/songs/6426559
WH宇恒,天地落白,https://rapzh.com/songs/6446484
WH宇恒,遗世蒹葭（男声版）（翻自 Ace组合）,https://rapzh.com/songs/6446495
WH宇恒,踏海平山（翻自 金容镇）,https://rapzh.com/songs/6463083
WH宇恒,侠风传-和声伴奏,https://rapzh.com/songs/6463107
WH宇恒,山间画客,https://rapzh.com/songs/6464096
赵登凯,尘埃（Cover 王菲）,https://rapzh.com/songs/4425642
赵登凯,世界序章（2020回望OS版）伴奏,https://rapzh.com/songs/4794255
赵登凯,当时 (伴奏),https://rapzh.com/songs/4425567
赵登凯,妄想,https://rapzh.com/songs/4425570
赵登凯,野兽 (伴奏),https://rapzh.com/songs/4425577
赵登凯,一直很安静,https://rapzh.com/songs/4425590
赵登凯,一直很安静 (伴奏),https://rapzh.com/songs/4425592
赵登凯,我们一起逃跑吧 (伴奏),https://rapzh.com/songs/4425603
赵登凯,你温柔至极,https://rapzh.com/songs/4425617
赵登凯,纠缠,https://rapzh.com/songs/4425621
赵登凯,纠缠（伴奏）,https://rapzh.com/songs/4425623
赵登凯,一座城市，一片森林 (独白版),https://rapzh.com/songs/4425650
赵登凯,世界序章,https://rapzh.com/songs/4794252
赵登凯,世界序章（2020回望OS版）,https://rapzh.com/songs/4794253
赵登凯,世界序章 伴奏,https://rapzh.com/songs/4794254
赵登凯,当时,https://rapzh.com/songs/4425565
赵登凯,妄想 (伴奏),https://rapzh.com/songs/4425572
赵登凯,野兽,https://rapzh.com/songs/4425575
赵登凯,流放,https://rapzh.com/songs/4425579
赵登凯,流放 (伴奏),https://rapzh.com/songs/4425582
赵登凯,深藏,https://rapzh.com/songs/4425585
赵登凯,深藏 (伴奏),https://rapzh.com/songs/4425587
赵登凯,繁星,https://rapzh.com/songs/4425595
赵登凯,繁星 (伴奏),https://rapzh.com/songs/4425597
金子憲次,Between Earth And Sky,https://rapzh.com/songs/5718643
金子憲次,远い梦,https://rapzh.com/songs/6102094
金子憲次,今日は対戦モードだかんね!,https://rapzh.com/songs/6360181
金子憲次,A Beloved Smile,https://rapzh.com/songs/6749356
金子憲次,Pleasant Bustle,https://rapzh.com/songs/6749357
金子憲次,Brilliant Deception,https://rapzh.com/songs/6749381
金子憲次,Wild Feelings,https://rapzh.com/songs/6749383
金子憲次,Blooming Eminescence,https://rapzh.com/songs/6749394
金子憲次,Carry Out the Order,https://rapzh.com/songs/6749411
金子憲次,Run with Courage,https://rapzh.com/songs/6749415
金子憲次,Landscape Of The Town,https://rapzh.com/songs/7342750
金子憲次,ばっく☆あたぁ～く,https://rapzh.com/songs/7342751
金子憲次,Goddess Awakening Feat.Solid Park,https://rapzh.com/songs/7342752
金子憲次,Twilight,https://rapzh.com/songs/7342755
金子憲次,Recalled Manager ~Part 2~,https://rapzh.com/songs/7812907
金子憲次,Peashy's Theme,https://rapzh.com/songs/7812908
金子憲次,Blanc's Theme,https://rapzh.com/songs/7812909
金子憲次,La Dele Dele,https://rapzh.com/songs/7812911
金子憲次,Nepgear's Theme Ver.V,https://rapzh.com/songs/7812912
金子憲次,Uni's Theme Ver.V,https://rapzh.com/songs/7812913
金子憲次,Yellow Heart's Theme,https://rapzh.com/songs/7861535
金子憲次,平和の佇み,https://rapzh.com/songs/8659697
金子憲次,有明の月,https://rapzh.com/songs/8659699
金子憲次,黎明の空へ,https://rapzh.com/songs/8659700
网易云音乐校园,有故事的人（伴奏 男Key）,https://rapzh.com/songs/7677061
网易云音乐校园,大城市（伴奏 男Key）,https://rapzh.com/songs/7677063
网易云音乐校园,你是年少的欢喜 （伴奏 女Key）,https://rapzh.com/songs/7677064
网易云音乐校园,银河赴约,https://rapzh.com/songs/4907610
网易云音乐校园,悲伤不会流眼泪,https://rapzh.com/songs/5756330
网易云音乐校园,椿（伴奏 男Key）,https://rapzh.com/songs/5839596
网易云音乐校园,大城市 苏刘芳哲,https://rapzh.com/songs/6644188
网易云音乐校园,琵琶行（伴奏 男Key）,https://rapzh.com/songs/7677047
网易云音乐校园,孤独演说家（伴奏 女Key）,https://rapzh.com/songs/7677048
网易云音乐校园,孤独演说家 （伴奏 男Key）,https://rapzh.com/songs/7677049
网易云音乐校园,逝年（伴奏 女Key）,https://rapzh.com/songs/7677050
网易云音乐校园,逝年（伴奏 男Key）,https://rapzh.com/songs/7677051
网易云音乐校园,战定不退（伴奏 男Key）,https://rapzh.com/songs/7677052
网易云音乐校园,你必须在一个荒唐的夜，骑着摩托穿过下雨的街（伴奏 男Key）,https://rapzh.com/songs/7677053
网易云音乐校园,幼稚的歌（伴奏 女Key）,https://rapzh.com/songs/7677054
网易云音乐校园,椿（伴奏 女Key）,https://rapzh.com/songs/7677055
网易云音乐校园,乘风破浪（伴奏 女Key）,https://rapzh.com/songs/7677056
网易云音乐校园,乘风破浪（伴奏 男Key）,https://rapzh.com/songs/7677057
网易云音乐校园,葱花姑娘（伴奏 女Key）,https://rapzh.com/songs/7677058
网易云音乐校园,葱花姑娘（伴奏 男Key）,https://rapzh.com/songs/7677059
网易云音乐校园,有故事的人（伴奏 女Key）,https://rapzh.com/songs/7677060
网易云音乐校园,大城市（伴奏 女Key）,https://rapzh.com/songs/7677062
网易云音乐校园,你是年少的欢喜（伴奏 男Key）,https://rapzh.com/songs/7677065
网易云音乐校园,You Don't Know About Me（伴奏 女Key）,https://rapzh.com/songs/7677074
刘岩,初见,https://rapzh.com/songs/4780500
刘岩,爱，遥不可及,https://rapzh.com/songs/4780501
刘岩,诗人的旅途,https://rapzh.com/songs/5013304
刘岩,心脏,https://rapzh.com/songs/5013908
刘岩,我已经不再是我,https://rapzh.com/songs/5013922
刘岩,忘,https://rapzh.com/songs/8101730
刘岩,在这一刻,https://rapzh.com/songs/8252944
刘岩,突然感到愉悦,https://rapzh.com/songs/8252947
刘岩,出口,https://rapzh.com/songs/8252948
刘岩,第一个晚安,https://rapzh.com/songs/8252949
刘岩,不在你身边,https://rapzh.com/songs/8252950
刘岩,大明星,https://rapzh.com/songs/8252952
刘岩,多么愚蠢的我,https://rapzh.com/songs/8252955
刘岩,我到底是谁,https://rapzh.com/songs/8252959
刘岩,练习曲 (Live),https://rapzh.com/songs/8697216
刘岩,海水,https://rapzh.com/songs/14203229
刘岩,总有一天 (Live),https://rapzh.com/songs/14548195
刘岩,我相信，于是我坚持 (live),https://rapzh.com/songs/25741041
刘岩,失路之人 (Live),https://rapzh.com/songs/41603928
刘岩,春风十里,https://rapzh.com/songs/41720757
刘岩,夜奔,https://rapzh.com/songs/41720767
刘岩,夜半逾城,https://rapzh.com/songs/41720781
刘岩,海水,https://rapzh.com/songs/41720785
刘岩,疼,https://rapzh.com/songs/41720791
曹叔叔1987,不,https://rapzh.com/songs/4696443
曹叔叔1987,习惯,https://rapzh.com/songs/4696444
曹叔叔1987,各自的生活,https://rapzh.com/songs/4696445
曹叔叔1987,自由的走,https://rapzh.com/songs/4696446
曹叔叔1987,自由的走 (伴奏),https://rapzh.com/songs/4696447
曹叔叔1987,一汽丰田 绽放西马（2020一汽丰田赞助西安马拉松推广曲）,https://rapzh.com/songs/4696448
曹叔叔1987,一汽丰田 绽放西马(伴奏),https://rapzh.com/songs/4696449
曹叔叔1987,晚安,https://rapzh.com/songs/4696450
曹叔叔1987,也许,https://rapzh.com/songs/4696451
曹叔叔1987,入夜,https://rapzh.com/songs/4696452
曹叔叔1987,有一种悲伤（翻自 A-Lin）,https://rapzh.com/songs/4696453
曹叔叔1987,别绪,https://rapzh.com/songs/4696454
曹叔叔1987,别绪伴奏,https://rapzh.com/songs/4696455
曹叔叔1987,暖岛,https://rapzh.com/songs/4696456
曹叔叔1987,空房间,https://rapzh.com/songs/4984015
曹叔叔1987,姥姥姥爷,https://rapzh.com/songs/4984016
曹叔叔1987,那个他,https://rapzh.com/songs/5005294
曹叔叔1987,平行时空,https://rapzh.com/songs/5149346
曹叔叔1987,你听,https://rapzh.com/songs/5610533
曹叔叔1987,安放,https://rapzh.com/songs/5800681
曹叔叔1987,夜的催眠曲,https://rapzh.com/songs/6399281
曹叔叔1987,天亮之后,https://rapzh.com/songs/8537469
曹叔叔1987,my way,https://rapzh.com/songs/8537470
曹叔叔1987,找回你自己,https://rapzh.com/songs/8537471
椎名豪,鬼殺隊,https://rapzh.com/songs/4927655
椎名豪,世界の果てまでも,https://rapzh.com/songs/4927708
椎名豪,産屋敷,https://rapzh.com/songs/4947408
椎名豪,安らぎのとき,https://rapzh.com/songs/5009599
椎名豪,黒の一閃,https://rapzh.com/songs/5246688
椎名豪,無慈悲な王,https://rapzh.com/songs/5261669
椎名豪,隊服,https://rapzh.com/songs/5291945
椎名豪,異邦人,https://rapzh.com/songs/5291984
椎名豪,藤の花の香,https://rapzh.com/songs/5292028
椎名豪,古都様,https://rapzh.com/songs/5451212
椎名豪,傷心寥寥,https://rapzh.com/songs/5451213
椎名豪,雪の約束,https://rapzh.com/songs/5451214
椎名豪,霹靂一閃~完全版,https://rapzh.com/songs/5452440
椎名豪,錆兎,https://rapzh.com/songs/5452442
椎名豪,Ending Loop,https://rapzh.com/songs/5452556
椎名豪,Repulsa,https://rapzh.com/songs/5452758
椎名豪,GOD EATER,https://rapzh.com/songs/5452764
椎名豪,街を覆う影,https://rapzh.com/songs/5452804
椎名豪,降り立つ神罰,https://rapzh.com/songs/5452830
椎名豪,紅血の防衛戦,https://rapzh.com/songs/5452833
椎名豪,鳥は鳴き、僕は歌う,https://rapzh.com/songs/5477034
椎名豪,禰豆子,https://rapzh.com/songs/5810085
椎名豪,霹靂一閃 六連～鬼殺隊として,https://rapzh.com/songs/5810116
椎名豪,霹靂一閃,https://rapzh.com/songs/5810776
气电男孩,暴风雨,https://rapzh.com/songs/4662352
气电男孩,河南陷阱,https://rapzh.com/songs/4770840
气电男孩,新西敏,https://rapzh.com/songs/4770841
气电男孩,老子请你吃凉拌Feat Dao.hai.麻(prod.C-Low),https://rapzh.com/songs/4770842
气电男孩,Shake it like that (Feat.气电男孩）,https://rapzh.com/songs/5130364
气电男孩,Know It (Cypher),https://rapzh.com/songs/5642461
气电男孩,Hey Hey,https://rapzh.com/songs/7197664
气电男孩,Hey I'm Lost,https://rapzh.com/songs/7477734
气电男孩,大温2019河南队cypher,https://rapzh.com/songs/8581736
气电男孩,Girl in the Mitsubishi,https://rapzh.com/songs/9375695
气电男孩,Tightrope,https://rapzh.com/songs/12950010
气电男孩,Competitions Catch Speed Knots (Eagle Remix),https://rapzh.com/songs/12950011
气电男孩,Like This,https://rapzh.com/songs/12950013
气电男孩,午夜孤独之歌,https://rapzh.com/songs/14529114
艾瑞欧ERIOE,3000%,https://rapzh.com/songs/3422088
艾瑞欧ERIOE,别来无恙,https://rapzh.com/songs/4272611
艾瑞欧ERIOE,I/O,https://rapzh.com/songs/4785804
艾瑞欧ERIOE,ICE DOLL,https://rapzh.com/songs/4785806
艾瑞欧ERIOE,莫比乌斯环上的过山车,https://rapzh.com/songs/4785850
艾瑞欧ERIOE,释,https://rapzh.com/songs/4785852
艾瑞欧ERIOE,Apocalypse (Skit),https://rapzh.com/songs/4785805
艾瑞欧ERIOE,數位洪流,https://rapzh.com/songs/4785807
艾瑞欧ERIOE,1337,https://rapzh.com/songs/4785808
艾瑞欧ERIOE,DATA,https://rapzh.com/songs/4785848
艾瑞欧ERIOE,相对论,https://rapzh.com/songs/4785851
艾瑞欧ERIOE,ECHO,https://rapzh.com/songs/4785803
艾瑞欧ERIOE,“CLUBBY” (Outro),https://rapzh.com/songs/4785809
艾瑞欧ERIOE,Whiplash Pt.2 (Intro),https://rapzh.com/songs/4785849
艾瑞欧ERIOE,从今天起 (feat. 艾瑞欧ERIOE),https://rapzh.com/songs/4834858
艾瑞欧ERIOE,Make It Happen（freestyle）,https://rapzh.com/songs/4852493
艾瑞欧ERIOE,冬至,https://rapzh.com/songs/4852517
艾瑞欧ERIOE,Get Low,https://rapzh.com/songs/5150251
艾瑞欧ERIOE,極光類型,https://rapzh.com/songs/5242536
艾瑞欧ERIOE,Blue Sun,https://rapzh.com/songs/5277640
艾瑞欧ERIOE,弥足珍贵,https://rapzh.com/songs/5283450
艾瑞欧ERIOE,没想,https://rapzh.com/songs/5283452
艾瑞欧ERIOE,COCONUT,https://rapzh.com/songs/5317895
艾瑞欧ERIOE,没办法睡,https://rapzh.com/songs/5317911
船夫,EOE (Prod. by iDeal),https://rapzh.com/songs/4847146
船夫,COOL (Prod. by D′uncanny),https://rapzh.com/songs/4847147
船夫,777,https://rapzh.com/songs/4847148
船夫,RHYME ON MY MIND,https://rapzh.com/songs/4847149
船夫,GET HIGH & LOW,https://rapzh.com/songs/4847150
船夫,한번인생 2 live,https://rapzh.com/songs/4847151
船夫,LET IT FLOW,https://rapzh.com/songs/4847152
船夫,마초맨2,https://rapzh.com/songs/4847153
船夫,BOOMERANG,https://rapzh.com/songs/4847154
船夫,HOCKEYSTICK CHOP,https://rapzh.com/songs/4847155
船夫,HANDS ON MY DICK,https://rapzh.com/songs/4847156
船夫,HAVE A NICE DAY,https://rapzh.com/songs/4847157
船夫,대충 살아,https://rapzh.com/songs/4847158
船夫,GRIND,https://rapzh.com/songs/4847159
船夫,ㄴㄴㄴ,https://rapzh.com/songs/4847160
船夫,먼저가 (Prod. chilly),https://rapzh.com/songs/4847161
船夫,기린 (Prod. chilly),https://rapzh.com/songs/4847162
船夫,너 (Prod. chilly),https://rapzh.com/songs/4847163
船夫,탭댄스 (Prod. chilly),https://rapzh.com/songs/4847164
船夫,잘자 (Prod. chilly),https://rapzh.com/songs/4847165
船夫,다와가 (Prod. chilly),https://rapzh.com/songs/4847166
船夫,막곡 (Prod.PEEJAY),https://rapzh.com/songs/4847167
船夫,LIFE GOES ON,https://rapzh.com/songs/4927627
船夫,마초맨,https://rapzh.com/songs/4986839
陈翌朦,去看星星好不好,https://rapzh.com/songs/4927277
陈翌朦,别不开心,https://rapzh.com/songs/5144562
陈翌朦,替你,https://rapzh.com/songs/5148066
陈翌朦,晨星,https://rapzh.com/songs/5723804
陈翌朦,开怀,https://rapzh.com/songs/8838030
陈翌朦,矛盾体,https://rapzh.com/songs/8856703
陈翌朦,晚安曲,https://rapzh.com/songs/8856704
陈翌朦,冬天,https://rapzh.com/songs/8856705
陈翌朦,我们的花园里什么也没有生长,https://rapzh.com/songs/8856706
陈翌朦,反方向的人,https://rapzh.com/songs/8856707
陈翌朦,童年的画作,https://rapzh.com/songs/8856708
陈翌朦,对时间的思考,https://rapzh.com/songs/8856709
陈翌朦,飞向太阳的鸽子（Demo）,https://rapzh.com/songs/8856710
陈翌朦,原上草,https://rapzh.com/songs/9231891
陈翌朦,为你而唱的歌,https://rapzh.com/songs/15511387
陈翌朦,等雨停,https://rapzh.com/songs/41214831
陈翌朦,无聊透顶,https://rapzh.com/songs/41214832
陈翌朦,去看星星好不好,https://rapzh.com/songs/41627850
