song_name	rapper	url
交響詩《ローマの祭り》 五十年祭	佐渡 裕	https://rapzh.com/songs/4264549
交響詩《ローマの祭り》 十月祭	佐渡 裕	https://rapzh.com/songs/4264550
交響詩《ローマの祭り》 主顕祭	佐渡 裕	https://rapzh.com/songs/4264551
交響詩《ローマの噴水》 夜明けのジュリアの谷の噴水	佐渡 裕	https://rapzh.com/songs/4264552
交響詩《ローマの噴水》 朝のトリトンの噴水	佐渡 裕	https://rapzh.com/songs/4264553
交響詩《ローマの噴水》 真昼のトレヴィの泉	佐渡 裕	https://rapzh.com/songs/4264554
交響詩《ローマの松》 ボルゲーゼ荘の松	佐渡 裕	https://rapzh.com/songs/4264556
交響詩《ローマの松》 カタコンバ付近の松	佐渡 裕	https://rapzh.com/songs/4264557
交響詩《ローマの松》 ジャニコロの松	佐渡 裕	https://rapzh.com/songs/4264558
交響詩《ローマの松》 アッピア街道の松	佐渡 裕	https://rapzh.com/songs/4264559
寒のあめ	佐渡 裕	https://rapzh.com/songs/4264562
野狼Disco (垃圾分类版)	木及少年	https://rapzh.com/songs/1571288
翩翩少年	木及少年	https://rapzh.com/songs/1571299
叫我宫主大人 (伴奏)	木及少年	https://rapzh.com/songs/1571357
专属爱称 (伴奏)	木及少年	https://rapzh.com/songs/1571367
七剑雨芒似无双 (伴奏)	木及少年	https://rapzh.com/songs/1571378
宁多宁滥	木及少年	https://rapzh.com/songs/1571321
Picking Lotus (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579309
A Touch on the Crimson Lips (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579306
The Quest (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579320
Parental Love (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579327
I Live on the Shore of Yangtze River (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579317
Thoughts in Spring (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579325
Plum Blossoms in the Snow (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579299
Flowers are Not Flowers (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579304
The Evening Bells from Nanping (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579301
Over the Jialing River (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579312
All Red the River (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579314
トリューニヒトを拘禁するロイエンタール (「アウリスのイフィゲニア」序曲)	読売日本交響楽団	https://rapzh.com/songs/2996329
Limpid Eyes of a Fair Lady (arr. for orchestra)	読売日本交響楽団	https://rapzh.com/songs/1579322
ルッツの死 (舞台神聖祝典劇「パルジファル」より 聖金曜日の音楽(第3幕))	読売日本交響楽団	https://rapzh.com/songs/2996310
外山雄三：管弦楽のためのラプソディ	読売日本交響楽団	https://rapzh.com/songs/15489546
새벽 (Inst.)	赵权	https://rapzh.com/songs/3288255
One Summer Night (inst.)	赵权	https://rapzh.com/songs/3288263
奈何 (伴奏)	郑汉雄	https://rapzh.com/songs/2005138
忘不了	郑汉雄	https://rapzh.com/songs/2005142
忘不了 (伴奏)	郑汉雄	https://rapzh.com/songs/2005144
如果遇见(伴奏)	王珞丹	https://rapzh.com/songs/6472903
独特的烟火	安苏羽	https://rapzh.com/songs/2841271
文艺渣男	安苏羽	https://rapzh.com/songs/4028096
翩若惊鸿	安苏羽	https://rapzh.com/songs/4028098
北 (伴奏)	安苏羽	https://rapzh.com/songs/2841274
如果我们能在一起	安苏羽	https://rapzh.com/songs/2841275
如果我们能在一起 (伴奏)	安苏羽	https://rapzh.com/songs/2841277
恃宠而骄 (伴奏)	安苏羽	https://rapzh.com/songs/2841286
对着镜子里的人哭	顾晓宇	https://rapzh.com/songs/2198233
痛痛快快醉一回	顾晓宇	https://rapzh.com/songs/2198232
失败的勇气	顾晓宇	https://rapzh.com/songs/2198221
想见却不能再见	顾晓宇	https://rapzh.com/songs/2198228
失败的勇气	顾晓宇	https://rapzh.com/songs/2198230
想见却不能再见 (伴奏)	顾晓宇	https://rapzh.com/songs/2198236
怎么会	顾晓宇	https://rapzh.com/songs/2198217
怎么会 (伴奏)	顾晓宇	https://rapzh.com/songs/2198235
刺青	顾晓宇	https://rapzh.com/songs/2198248
唱给爸爸的歌	顾晓宇	https://rapzh.com/songs/2198218
想见却不能再见	顾晓宇	https://rapzh.com/songs/2198219
痛痛快快醉一回	顾晓宇	https://rapzh.com/songs/2198222
刺青(伴奏)	顾晓宇	https://rapzh.com/songs/2198247
对着镜子里的人哭	顾晓宇	https://rapzh.com/songs/2198223
唱给爸爸的歌	顾晓宇	https://rapzh.com/songs/2198227
江山美人	顾晓宇	https://rapzh.com/songs/2198229
我不是好男人	顾晓宇	https://rapzh.com/songs/2198249
江山美人	顾晓宇	https://rapzh.com/songs/2198220
亲爱的	侣皓吉吉	https://rapzh.com/songs/8989367
百变神侠(live版)	贾玲	https://rapzh.com/songs/5717099
戦闘!ディアルガ・パルキア/やりのはしら	西隆宏	https://rapzh.com/songs/9127358
哀愁トゥナイト	高見沢俊彦	https://rapzh.com/songs/3200162
17のときに逢いたかった	高見沢俊彦	https://rapzh.com/songs/3200184
Blood Of Eternal	高見沢俊彦	https://rapzh.com/songs/3200194
恋の花占い	高見沢俊彦	https://rapzh.com/songs/3200196
Black or White	高見沢俊彦	https://rapzh.com/songs/3200157
恋愛Gigolo	高見沢俊彦	https://rapzh.com/songs/3200160
ポケモンの仲間達	川越康弘	https://rapzh.com/songs/3205373
対決!カザンのエンテイ!	川越康弘	https://rapzh.com/songs/3205204
ボスバトル!列強伝説!	川越康弘	https://rapzh.com/songs/3205261
忍びよる闇	川越康弘	https://rapzh.com/songs/3205338
未使用楽曲1（モリイ__モリヤ初稿）	川越康弘	https://rapzh.com/songs/3205345
ボスバトル！	川越康弘	https://rapzh.com/songs/3205362
絶望 スーパーライト	川越康弘	https://rapzh.com/songs/3205364
カゲロウ峠 高地	川越康弘	https://rapzh.com/songs/3205366
モンスターハウスだ！	川越康弘	https://rapzh.com/songs/3205401
まぼろしのでこぼこ山	川越康弘	https://rapzh.com/songs/3205446
oRE No IMoYTo.	川越康弘	https://rapzh.com/songs/3205451
ポケモン超不思議のダンジョン メインテーマ	川越康弘	https://rapzh.com/songs/3205138
せまるきょうふ	川越康弘	https://rapzh.com/songs/3205161
どうしよう……	川越康弘	https://rapzh.com/songs/3205172
学校の見回りで	川越康弘	https://rapzh.com/songs/3205180
かれた生命の木	川越康弘	https://rapzh.com/songs/3205230
モンスターハウスだ!	川越康弘	https://rapzh.com/songs/3205263
ドウコクの谷	川越康弘	https://rapzh.com/songs/3205283
はじまり	川越康弘	https://rapzh.com/songs/3205309
いつもの日常	川越康弘	https://rapzh.com/songs/3205310
ときめきが目を覚ましてる「Instrumental」	本山淳弘	https://rapzh.com/songs/1986133
空の青さ(インストアレンジ)	本山淳弘	https://rapzh.com/songs/1986036
「川・下流」面BGM - 海腹川背 (SFC)	本山淳弘	https://rapzh.com/songs/1986092
「川・渓流」面BGM - 海腹川背 (SFC)	本山淳弘	https://rapzh.com/songs/1986097
「海・大海原」面BGM - 海腹川背 (SFC)	本山淳弘	https://rapzh.com/songs/1986104
ゲームオーバー - 海腹川背 (SFC)	本山淳弘	https://rapzh.com/songs/1986109
空の青さ「Instrumental」	本山淳弘	https://rapzh.com/songs/1986135
団地	本山淳弘	https://rapzh.com/songs/1986048
居酒屋	本山淳弘	https://rapzh.com/songs/1986052
前には進めない	本山淳弘	https://rapzh.com/songs/1986054
ふくれっ面	本山淳弘	https://rapzh.com/songs/1986060
多摩川「さよならアレンジver.」(PS版「海腹川背・旬」「海腹川背・旬~セカンドエディション~」より)	本山淳弘	https://rapzh.com/songs/1986069
浜「さよならアレンジver.」(PS版「海腹川背・旬」「海腹川背・旬~セカンドエディション~」より)	本山淳弘	https://rapzh.com/songs/1986070
タイトル曲 - 海腹川背 (SFC)	本山淳弘	https://rapzh.com/songs/1986089
「川・上流」面BGM - 海腹川背 (SFC)	本山淳弘	https://rapzh.com/songs/1986094
「浜」面BGM - 海腹川背・旬 (PS)	本山淳弘	https://rapzh.com/songs/1986120
ゲームオーバー - 海腹川背・旬 (PS)	本山淳弘	https://rapzh.com/songs/1986128
Jila Hauye Aara Ahi Marad	佚名	https://rapzh.com/songs/2162877
Shankar Guru [Film Story & Dialogue] Part - 1	佚名	https://rapzh.com/songs/2162963
Lo Appa Yarappa (Dialogue)	佚名	https://rapzh.com/songs/2162971
Pappleen	佚名	https://rapzh.com/songs/2162869
Humne Pee Rakhi Hai	佚名	https://rapzh.com/songs/2162875
SHANKAR GURU [FILM STORY & DIALOGUE] - PART - 3	佚名	https://rapzh.com/songs/2162955
Yaro Neenu (Dialogue)	佚名	https://rapzh.com/songs/2162973
Pardesiyon Se Na Ankhiyan Milana (Sad)	佚名	https://rapzh.com/songs/2162866
Blame	佚名	https://rapzh.com/songs/2162883
Doompy Poomp	佚名	https://rapzh.com/songs/2162891
Kannullone Eenadu	佚名	https://rapzh.com/songs/2162896
Isn't She Lovely	佚名	https://rapzh.com/songs/2162905
Mileya Mileya (Unplugged)	佚名	https://rapzh.com/songs/2162917
He Ram He Ram	佚名	https://rapzh.com/songs/2162936
Still Got Time	佚名	https://rapzh.com/songs/2162941
Athma Shuddhi (Dialogue)	佚名	https://rapzh.com/songs/2162969
Janam Janam Ka Saath Hai	佚名	https://rapzh.com/songs/2162943
Gallan Tipsiyaan	佚名	https://rapzh.com/songs/2162949
SHANKAR GURU [FILM STORY & DIALOGUE] - PART - 4	佚名	https://rapzh.com/songs/2162957
Jinkeya Kannachenna	佚名	https://rapzh.com/songs/2162959
Shankar Guru [Film Story & Dialogue] Part - 2	佚名	https://rapzh.com/songs/2162965
Madan Lal Heeganthinantha (Dialogue)	佚名	https://rapzh.com/songs/2162967
KikliKalerdi	佚名	https://rapzh.com/songs/2163007
To You Again (Inst.)	郑东河	https://rapzh.com/songs/2032391
그게 너였어 (Inst.)	郑东河	https://rapzh.com/songs/2032258
다시, 눈 (Inst.)	郑东河	https://rapzh.com/songs/2032396
Prologue	郑东河	https://rapzh.com/songs/2032298
꿈꾸는 대로 (Inst.)	郑东河	https://rapzh.com/songs/2032292
오! 사랑	郑东河	https://rapzh.com/songs/2032385
It`s You (Inst.)	郑东河	https://rapzh.com/songs/2032281
이별을 노래로 만들어 보았습니다 (Inst.)	郑东河	https://rapzh.com/songs/2032253
#81 新相馬節 (続 警察日記)	伊福部昭	https://rapzh.com/songs/3815105
M-2-1 (帝銀事件 死刑囚)	伊福部昭	https://rapzh.com/songs/3815002
#25 (続 警察日記)	伊福部昭	https://rapzh.com/songs/3815103
正調ゴジラップ (Ambient Mix)『冒険!ゴジランド』	伊福部昭	https://rapzh.com/songs/3815560
EM20_rhythm_GZM_full	伊福部昭	https://rapzh.com/songs/3815180
メカゴジラ着陸態勢 (M12)	伊福部昭	https://rapzh.com/songs/3815414
#2~#8 青森県民謡「おらのぼんぼこ(寝させ唄)」 (女中ッ子 海外版)	伊福部昭	https://rapzh.com/songs/3814965
M-3-1 (その壁を砕け)	伊福部昭	https://rapzh.com/songs/3814984
M-EX-1 ロシア民謡「ドゥビノシュカ」(「仕事の歌」) (日本列島)	伊福部昭	https://rapzh.com/songs/3815058
タイトルバック~#1 会津磐梯山 (続 警察日記)	伊福部昭	https://rapzh.com/songs/3815101
EM20_Godzilla/再始動	伊福部昭	https://rapzh.com/songs/3815139
Early morning from Tokyo (short)/報道1	伊福部昭	https://rapzh.com/songs/3815155
EM20_rhythm_GZM/組織結成	伊福部昭	https://rapzh.com/songs/3815157
Who will know (24_bigslow_strings)	伊福部昭	https://rapzh.com/songs/3815182
地球炎上 (M7 CD) <未使用テイク>	伊福部昭	https://rapzh.com/songs/3815334
スーパーX III 発進準備 (M23A CD) <未使用テイク>	伊福部昭	https://rapzh.com/songs/3815339
レクイエム (M44A・編集)	伊福部昭	https://rapzh.com/songs/3815377
メーサー殺獣光線車マーチ	伊福部昭	https://rapzh.com/songs/3815393
ゴジラ京都を去る (M17)	伊福部昭	https://rapzh.com/songs/3815418
ベビーとの別れ (M41)	伊福部昭	https://rapzh.com/songs/3815439
ゴジラとラドンのテーマ (M10 CDオンリー) <ボーナス・トラック>	伊福部昭	https://rapzh.com/songs/3815443
信仰（Cover 张信哲）	颖宝	https://rapzh.com/songs/4100555
说散就散（翻自 袁娅维）	颖宝	https://rapzh.com/songs/4100557
每天都是520 (伴奏)	漠心藤	https://rapzh.com/songs/2112915
路痴少女 (伴奏)	漠心藤	https://rapzh.com/songs/2112919
The Girl From Ipanema（来自伊帕内玛的女孩）	刘垚垚	https://rapzh.com/songs/2504526
L.O.V.E	刘垚垚	https://rapzh.com/songs/2504528
Battle～Red Heat	井内舞子	https://rapzh.com/songs/3380288
Battle～Hope in Crisis	井内舞子	https://rapzh.com/songs/3380321
Battle～Boost Your Energy!	井内舞子	https://rapzh.com/songs/3380324
墨田壮	井内舞子	https://rapzh.com/songs/3380392
Battle～Negative Chain (breakdown mix)	井内舞子	https://rapzh.com/songs/3380443
Battle ~ I can make your wish come true	井内舞子	https://rapzh.com/songs/3380605
ゆっくkりと	井内舞子	https://rapzh.com/songs/3380620
逃げろ！	井内舞子	https://rapzh.com/songs/3380718
何かが始まりそう	井内舞子	https://rapzh.com/songs/3380738
バトル、やろう！	井内舞子	https://rapzh.com/songs/3380739
This Sadness May Leave Me	井内舞子	https://rapzh.com/songs/3380767
あきら	井内舞子	https://rapzh.com/songs/3380770
夜叉丸	井内舞子	https://rapzh.com/songs/3380873
OK、にぎやかに行こう	井内舞子	https://rapzh.com/songs/3380931
緊張の糸	井内舞子	https://rapzh.com/songs/3380978
忍風館校歌	三宅一徳	https://rapzh.com/songs/3588758
迷い、惑い	三宅一徳	https://rapzh.com/songs/3588621
BGM (M7,M14,M19,M21,M28) <ボーナス・トラック>	三宅一徳	https://rapzh.com/songs/3588765
明日のない暦	三宅一徳	https://rapzh.com/songs/3588547
青の時代	三宅一徳	https://rapzh.com/songs/3588508
Betrayal	三宅一徳	https://rapzh.com/songs/3588528
matane	三宅一徳	https://rapzh.com/songs/3588557
メインテーマ ショートバージョン	三宅一徳	https://rapzh.com/songs/3588606
彷徨える羊飼い	三宅一徳	https://rapzh.com/songs/3588619
取り残された心	三宅一徳	https://rapzh.com/songs/3588620
色のない未来	三宅一徳	https://rapzh.com/songs/3588623
電脳空間	若林タカツグ	https://rapzh.com/songs/3138324
迷路空間	若林タカツグ	https://rapzh.com/songs/3138333
本当のともだち	若林タカツグ	https://rapzh.com/songs/3138341
揺らぐ絆	若林タカツグ	https://rapzh.com/songs/3138355
戦場の狼たち	若林タカツグ	https://rapzh.com/songs/3138334
Peaceful Days	若林タカツグ	https://rapzh.com/songs/3138352
Dark Progress	若林タカツグ	https://rapzh.com/songs/3138363
悪路王	若林タカツグ	https://rapzh.com/songs/2410265
プログレス勇姿	若林タカツグ	https://rapzh.com/songs/3138316
Last Battle	若林タカツグ	https://rapzh.com/songs/3138342
奇襲～プログレスたちの迎擊	若林タカツグ	https://rapzh.com/songs/3138357
Dark Side	若林タカツグ	https://rapzh.com/songs/3138366
Gruneschild Fanfare	若林タカツグ	https://rapzh.com/songs/3138368
Theme of Ange Vierge	若林タカツグ	https://rapzh.com/songs/3138387
青蘭島の危機	若林タカツグ	https://rapzh.com/songs/3138395
光を操るエクシード	若林タカツグ	https://rapzh.com/songs/3138397
Battle of Uroboros	若林タカツグ	https://rapzh.com/songs/3138401
自分の可能性	若林タカツグ	https://rapzh.com/songs/3138403
Departure	若林タカツグ	https://rapzh.com/songs/3138412
俺の時代が来た	若林タカツグ	https://rapzh.com/songs/3138451
られしい気持ち	若林タカツグ	https://rapzh.com/songs/3138318
荒野の戦場	若林タカツグ	https://rapzh.com/songs/3138326
天然天音	若林タカツグ	https://rapzh.com/songs/3138328
Uroboros Nest	若林タカツグ	https://rapzh.com/songs/3138336
レスリーの青い月	亀山耕一郎	https://rapzh.com/songs/2540023
ドデカイオー現る! (ショートサイズ)	亀山耕一郎	https://rapzh.com/songs/2539721
ビルドアップ! デカレンジャーロボ	亀山耕一郎	https://rapzh.com/songs/2540018
ありえぬ謎を解け (M-45、M-46)	亀山耕一郎	https://rapzh.com/songs/2540346
誓いの言葉 -星空のプロポーズ-	亀山耕一郎	https://rapzh.com/songs/2539622
Buddy Murphy〜マーフィーはともだち	亀山耕一郎	https://rapzh.com/songs/2540039
S・P・Dファイル1	亀山耕一郎	https://rapzh.com/songs/2540332
光あふれる空へ	亀山耕一郎	https://rapzh.com/songs/2539900
WINGS TO FLY ―TV size―	亀山耕一郎	https://rapzh.com/songs/2539901
私だけのぬくもり（スキャットバージョン）	亀山耕一郎	https://rapzh.com/songs/2540033
動物戦隊ジュウオウジャー (アクションVer.)	亀山耕一郎	https://rapzh.com/songs/2539699
시간에 거는 기대	那原洙	https://rapzh.com/songs/8604841
